date,client_id,itme_id,count,price_per_item,total_cost
2023-11-03,15,5,449.19,335.1,3830.7
2023-03-19,93,36,175.29,414.63,36505.01
2023-10-17,30,42,259.29,90.35,143.99
2023-12-08,2,63,79.47,393.43,7761.86
2023-02-15,87,19,425.3,441.92,3980.72
2023-06-26,88,16,94.17,128.62,3821.74
2023-08-06,73,34,261.66,432.98,17336.19
2023-05-09,32,78,132.61,64.27,5872.66
2023-11-19,31,60,352.95,205.42,12872.8
2023-09-11,46,67,140.9,400.05,36196.43
2023-12-22,100,26,176.9,448.0,15104.81
2023-10-31,92,82,446.22,355.07,15563.67
2023-12-15,89,68,437.45,401.87,6041.62
2023-11-18,73,96,444.05,439.71,25644.72
2023-07-16,86,50,157.76,323.64,23954.09
2023-01-27,5,79,125.47,459.47,489.46
2023-02-09,77,97,289.39,154.66,17224.71
2023-03-01,46,27,24.57,386.41,1922.49
2023-04-08,91,5,224.59,32.76,7908.89
2023-06-26,62,32,178.62,206.22,7318.34
2023-04-27,59,75,38.69,445.93,4735.04
2023-09-24,29,7,158.9,10.5,2083.73
2023-12-22,99,1,158.6,161.23,32369.59
2023-11-26,21,89,190.2,137.36,14914.23
2023-02-28,7,40,401.02,163.2,39584.79
2023-12-12,12,68,311.67,211.26,1848.92
2023-01-02,96,34,414.45,11.46,1013.39
2023-07-27,53,82,258.97,262.37,7103.35
2023-01-13,66,47,321.2,295.61,6241.4
2023-10-04,21,2,328.34,104.01,10269.0
2023-09-18,50,82,245.89,389.63,1925.89
2023-10-14,19,29,22.0,39.67,16783.05
2023-03-01,12,7,389.15,248.98,7160.69
2023-06-12,30,77,472.73,425.02,2273.81
2023-03-03,10,9,162.74,124.16,328.05
2023-08-22,50,83,338.74,75.7,20609.68
2023-10-19,90,77,38.66,14.73,16357.35
2023-09-12,44,10,150.49,183.36,4941.07
2023-03-23,93,93,312.92,308.2,14810.79
2023-04-10,66,76,59.42,171.62,2374.33
2023-02-15,2,87,15.68,424.51,3836.44
2023-02-05,97,64,354.86,394.5,23846.72
2023-06-27,71,62,356.97,268.04,2004.52
2023-09-01,8,90,80.57,263.05,12252.75
2023-07-19,54,60,63.73,493.94,4827.39
2023-06-01,13,9,148.01,435.17,8266.33
2023-10-16,26,89,36.58,292.55,6055.89
2023-09-19,83,26,138.56,293.57,44920.74
2023-01-03,52,86,406.1,173.11,25682.62
2023-03-12,28,62,445.68,170.83,16293.27
2023-12-22,57,63,171.3,270.81,6970.14
2023-09-25,83,31,274.73,499.01,12600.44
2023-01-16,70,21,485.1,473.24,13386.72
2023-10-13,48,43,149.5,249.18,11880.33
2023-01-06,26,1,354.12,287.7,287.68
2023-03-31,55,28,457.8,271.84,11979.58
2023-09-02,41,16,235.98,425.7,9290.23
2023-10-28,58,66,345.33,14.98,23018.45
2023-06-10,49,94,58.85,71.04,4490.39
2023-05-05,69,11,276.14,60.1,869.23
2023-05-26,90,80,292.42,124.23,1251.74
2023-10-12,47,50,86.05,497.02,25777.45
2023-02-25,17,72,169.34,333.96,6978.46
2023-01-08,24,25,101.35,340.55,1694.62
2023-12-31,56,50,51.25,386.11,10936.69
2023-10-05,12,55,135.84,483.64,14364.1
2023-02-14,23,34,449.39,499.49,6719.18
2023-12-29,81,39,173.83,255.13,5554.04
2023-11-04,38,66,273.84,240.19,3348.76
2023-12-12,45,67,271.19,114.62,5698.98
2023-08-02,23,6,14.97,276.45,17240.91
2023-12-05,57,38,489.18,372.68,20203.24
2023-09-11,32,96,94.18,213.04,17742.0
2023-07-20,36,32,202.38,69.87,674.25
2023-11-22,4,43,210.24,296.65,24240.5
2023-10-21,61,52,450.16,449.61,3384.85
2023-04-13,57,33,131.48,476.61,34753.0
2023-11-08,15,83,147.36,187.05,4825.23
2023-04-02,28,33,255.67,473.53,4077.98
2023-12-04,37,24,425.45,426.31,2557.82
2023-07-17,99,98,423.06,453.57,28808.65
2023-02-21,48,80,267.36,203.56,11367.28
2023-09-05,1,64,18.01,110.17,4216.99
2023-05-18,73,69,87.99,41.83,1526.69
2023-08-04,40,97,441.92,35.06,18911.45
2023-07-05,15,25,361.04,117.35,3880.5
2023-02-14,19,36,281.15,23.01,41365.48
2023-04-29,66,2,53.55,20.25,8679.68
2023-10-23,8,79,276.82,82.83,8140.08
2023-01-16,10,78,277.98,299.75,30764.37
2023-08-30,57,47,169.1,18.45,36043.8
2023-11-29,14,14,251.52,365.36,2630.54
2023-10-31,68,77,306.81,86.38,16898.84
2023-09-10,25,88,268.22,213.57,8791.32
2023-05-16,1,69,431.02,40.5,23026.95
2023-09-28,44,24,247.03,355.6,12980.88
2023-02-08,63,69,283.05,60.56,4414.72
2023-01-08,54,32,324.15,321.0,8675.31
2023-11-16,65,25,194.05,175.66,12630.27
2023-04-06,36,28,492.03,105.71,8307.52
2023-11-09,20,45,434.91,371.48,14953.45
2023-04-10,21,25,436.37,313.54,32291.57
2023-11-28,56,29,195.12,446.09,12519.9
2023-02-03,78,7,494.25,298.01,16144.54
2023-10-11,59,40,277.54,218.53,46925.62
2023-06-18,95,56,188.66,223.26,27093.4
2023-07-06,91,56,425.99,362.27,15509.01
2023-10-30,96,16,168.58,158.14,18504.36
2023-04-21,49,21,343.9,60.42,16658.8
2023-04-26,77,24,320.38,306.54,12986.64
2023-04-04,97,33,176.33,352.43,2610.0
2023-11-28,17,6,40.52,395.62,3642.17
2023-02-24,93,86,185.32,133.56,3478.36
2023-11-18,17,93,95.52,318.6,22385.21
2023-04-18,53,35,133.1,117.51,4406.39
2023-06-20,18,48,286.46,486.88,28542.61
2023-10-23,48,10,361.63,416.47,5931.34
2023-03-26,66,95,251.68,98.77,36249.83
2023-06-27,43,63,34.56,103.77,4909.28
2023-01-18,60,19,410.13,212.3,11834.48
2023-12-09,64,67,156.61,137.51,2348.41
2023-06-14,41,14,339.72,183.5,44938.05
2023-02-03,28,45,171.83,269.68,132.76
2023-10-24,76,19,171.88,205.81,18132.06
2023-05-10,77,6,497.08,66.88,2998.62
2023-02-01,88,75,443.38,360.89,7241.25
2023-03-15,51,90,23.48,315.57,9864.44
2023-11-09,58,96,319.15,245.22,28658.94
2023-09-15,21,86,125.54,237.72,25654.69
2023-08-31,48,55,61.33,34.95,1802.1
2023-10-19,34,44,401.45,93.05,13701.97
2023-10-28,89,74,235.92,300.3,10536.43
2023-11-21,62,44,76.55,110.88,32525.82
2023-07-24,77,75,468.9,78.32,8493.23
2023-12-16,20,100,489.86,480.27,6620.41
2023-02-06,18,26,416.64,335.35,4335.68
2023-10-08,17,71,371.57,300.24,9107.74
2023-10-07,100,55,315.18,107.38,3810.84
2023-11-02,46,72,343.96,248.72,4340.3
2023-04-15,49,88,99.95,300.04,19106.48
2023-02-13,78,68,198.28,119.7,32192.12
2023-01-16,96,14,403.96,174.48,24202.08
2023-11-01,15,88,470.04,371.5,17719.2
2023-04-29,2,89,357.63,386.51,13202.27
2023-11-04,26,29,403.64,326.38,5544.42
2023-11-27,1,77,89.2,111.35,39111.02
2023-12-09,44,97,208.78,95.25,16665.04
2023-02-12,4,48,83.77,424.99,17497.95
2023-07-11,90,30,142.31,470.5,34556.01
2023-05-04,18,67,99.23,399.79,7280.52
2023-01-23,80,46,163.55,172.72,2188.23
2023-02-01,10,97,145.85,27.41,6877.51
2023-12-26,9,45,113.4,60.38,31973.72
2023-04-21,57,21,81.15,365.71,16922.67
2023-09-01,67,65,229.01,321.53,3422.03
2023-07-23,69,79,59.69,47.9,23993.36
2023-06-22,19,45,398.79,498.92,2587.92
2023-06-06,61,6,406.46,449.23,30747.4
2023-07-24,17,93,155.86,102.76,4711.56
2023-06-14,40,100,488.43,153.63,12069.15
2023-04-27,28,16,444.33,266.33,13779.52
2023-05-17,59,44,472.88,365.88,11794.66
2023-12-30,19,6,144.66,436.17,1281.15
2023-11-01,10,51,302.17,59.72,20942.98
2023-07-14,94,36,318.65,450.66,14930.99
2023-02-21,87,86,483.19,454.03,12211.47
2023-06-22,39,90,431.33,480.36,16228.25
2023-06-02,31,11,131.4,136.82,24618.06
2023-04-30,96,74,480.8,342.65,1089.42
2023-09-12,5,84,477.49,313.18,4669.38
2023-01-03,63,69,224.63,467.08,5369.48
2023-01-06,85,54,95.46,452.48,745.29
2023-09-09,26,26,231.88,288.88,10316.54
2023-04-21,58,51,465.53,321.98,2329.6
2023-09-02,40,82,242.3,282.22,13892.03
2023-11-01,17,17,117.59,100.23,6931.13
2023-10-10,40,60,467.53,190.27,4512.36
2023-05-02,46,89,452.31,454.77,11417.1
2023-02-05,63,2,138.94,189.77,3394.07
2023-06-27,5,25,417.28,274.2,52.28
2023-08-13,96,7,99.41,383.64,1519.97
2023-07-24,19,6,128.33,240.72,483.31
2023-01-29,44,55,483.38,229.44,21353.6
2023-10-24,53,53,423.37,238.61,7228.68
2023-11-04,62,68,365.96,181.25,18542.22
2023-02-06,46,62,83.72,123.86,5639.85
2023-12-06,82,89,281.13,257.57,14857.84
2023-09-02,100,74,56.94,25.65,10208.94
2023-10-04,35,57,285.0,39.15,564.38
2023-05-04,98,17,496.33,185.83,42.1
2023-08-16,85,90,52.63,155.23,30129.47
2023-12-30,19,35,252.58,425.16,3263.32
2023-11-25,53,85,80.35,33.56,4400.31
2023-07-15,77,79,248.21,392.42,13336.15
2023-05-27,20,49,489.24,60.68,6644.14
2023-12-05,38,49,271.3,421.14,13741.25
2023-09-07,100,88,375.91,63.64,6043.2
2023-08-14,97,73,478.73,436.76,16319.08
2023-03-17,100,62,471.69,321.92,1173.17
2023-10-23,83,81,214.73,165.56,9803.76
2023-07-18,81,3,269.37,50.79,433.96
2023-07-28,76,50,190.03,246.22,2534.7
2023-08-01,78,17,422.98,444.21,2478.52
2023-11-15,41,35,339.3,196.86,1422.17
2023-11-10,20,44,74.25,367.07,23628.5
2023-04-13,43,75,391.99,225.33,1959.4
2023-10-01,54,11,215.24,402.84,5775.1
2023-01-03,3,73,438.12,216.41,27421.03
2023-03-24,31,36,80.05,62.53,12779.53
2023-09-08,98,49,134.45,178.47,8398.38
2023-09-27,32,99,82.49,82.5,4066.36
2023-02-17,94,75,46.36,404.46,21073.09
2023-10-09,67,15,458.51,210.68,2771.23
2023-07-17,99,96,64.48,313.65,1007.23
2023-01-15,91,43,104.48,285.74,1130.86
2023-02-06,94,84,305.84,61.27,271.38
2023-07-22,15,40,349.42,226.53,26394.66
2023-01-07,50,4,309.48,433.42,42796.2
2023-03-10,71,24,191.95,241.84,1214.46
2023-11-08,56,28,156.89,222.86,6840.97
2023-03-10,26,37,80.32,374.0,7878.52
2023-08-25,19,63,179.78,123.31,7023.68
2023-05-29,50,98,444.29,298.89,4081.15
2023-11-24,77,65,123.5,477.41,7828.34
2023-12-22,11,79,110.54,67.35,403.65
2023-07-11,49,43,489.07,359.68,30163.4
2023-11-21,84,73,132.44,128.04,3996.59
2023-01-16,2,51,272.84,172.21,21382.09
2023-12-25,63,72,89.39,471.98,112.58
2023-09-01,18,45,486.64,121.42,6306.14
2023-09-28,67,4,313.5,93.12,4771.04
2023-04-08,92,12,492.14,442.15,14613.9
2023-04-30,60,72,411.08,304.86,31676.37
2023-01-16,63,47,472.92,498.19,14484.11
2023-04-10,31,30,154.47,450.4,19124.19
2023-01-24,77,70,299.98,165.09,5693.54
2023-07-23,30,88,272.33,298.78,5899.15
2023-08-22,97,2,475.93,125.1,11839.26
2023-06-10,99,11,188.1,341.33,8812.73
2023-12-02,81,70,452.04,301.22,10324.51
2023-09-04,89,21,29.34,330.3,10284.63
2023-01-30,70,61,398.65,465.29,3920.1
2023-10-12,8,30,121.48,323.83,8672.66
2023-01-29,63,15,400.04,220.5,604.57
2023-09-11,71,23,283.39,270.91,16525.36
2023-12-30,36,24,273.8,462.75,16693.88
2023-08-03,62,79,107.69,264.49,11390.15
2023-05-05,38,74,385.14,488.56,9032.75
2023-09-28,17,10,29.03,211.41,28365.13
2023-02-20,98,20,367.33,433.86,5483.01
2023-09-05,36,59,492.94,98.89,27495.19
2023-11-17,91,9,174.26,235.31,8370.6
2023-12-19,85,36,30.8,141.14,35461.65
2023-09-12,61,33,30.37,279.35,29579.39
2023-03-29,34,25,412.22,308.72,21049.47
2023-06-25,39,51,256.09,497.94,8947.19
2023-06-27,17,9,496.78,105.79,517.37
2023-02-25,56,52,112.08,10.36,8163.21
2023-10-04,36,20,371.66,343.55,33230.04
2023-10-10,21,94,140.0,52.74,30204.18
2023-02-08,51,79,31.87,310.87,4595.84
2023-03-13,60,70,315.19,190.8,18633.68
2023-05-24,12,29,39.28,39.23,42491.64
2023-04-16,83,64,13.78,157.01,4465.8
2023-06-09,54,5,145.9,125.74,8486.38
2023-08-30,65,86,384.47,173.62,12560.74
2023-07-16,4,68,359.46,225.95,5882.55
2023-12-03,84,68,154.18,105.61,13860.57
2023-08-23,86,70,88.3,193.09,164.07
2023-02-19,53,75,319.28,494.55,16603.81
2023-05-09,65,91,251.29,308.04,20642.42
2023-11-15,92,54,384.88,128.81,12097.0
2023-11-17,27,1,327.61,426.69,576.87
2023-10-21,49,50,46.61,367.36,17523.07
2023-12-19,93,43,379.06,221.25,10233.81
2023-06-25,43,15,498.55,393.25,673.69
2023-07-28,19,96,484.08,418.14,28898.99
2023-06-10,87,31,21.21,484.58,23762.73
2023-11-14,35,16,316.47,495.89,9556.8
2023-05-06,66,85,473.14,487.27,4272.37
2023-06-26,23,54,450.21,68.14,5890.55
2023-06-12,15,32,362.78,377.69,8753.3
2023-12-19,45,12,355.94,459.89,12602.7
2023-11-05,45,57,362.75,363.4,39113.59
2023-10-29,55,58,287.3,485.57,8558.99
2023-06-09,72,71,325.99,235.23,4107.74
2023-01-09,85,9,311.64,435.96,6076.55
2023-10-20,49,77,370.57,331.69,4278.02
2023-08-24,6,8,477.32,435.6,4982.05
2023-07-11,74,56,486.41,35.04,6905.52
2023-06-06,39,34,268.77,462.23,16173.98
2023-01-12,27,44,450.14,289.48,7153.39
2023-08-01,50,21,76.28,332.57,28272.82
2023-04-17,26,25,94.46,29.0,23782.73
2023-04-01,37,18,219.41,208.5,6250.26
2023-01-24,31,40,445.94,178.12,8406.84
2023-02-27,24,34,241.47,476.64,25862.95
2023-06-29,95,46,297.77,421.4,9164.97
2023-05-14,65,63,383.1,158.98,6827.61
2023-09-08,61,95,70.77,11.86,1365.35
2023-08-17,9,99,108.33,142.21,4010.34
2023-07-30,43,50,333.51,498.13,43933.23
2023-02-06,84,91,51.71,296.08,11008.06
2023-10-20,11,18,237.07,455.48,24077.06
2023-08-17,13,94,232.74,463.42,26780.55
2023-06-12,37,65,74.25,162.38,32583.63
2023-11-01,23,91,426.36,30.41,25217.76
2023-01-29,88,62,228.93,430.56,3040.71
2023-04-08,53,29,387.5,135.86,12288.37
2023-01-16,3,66,363.6,384.75,6499.29
2023-02-15,96,48,157.68,468.03,1300.64
2023-05-30,55,75,278.17,366.95,320.28
2023-08-01,52,84,74.85,395.45,19792.78
2023-03-22,18,42,407.09,409.18,13739.97
2023-10-20,19,32,11.54,184.33,5863.91
2023-12-09,62,23,242.83,218.92,24710.53
2023-03-24,80,88,282.85,103.72,2725.22
2023-05-18,63,87,215.87,185.46,9268.23
2023-02-25,96,47,224.76,171.86,20372.57
2023-10-18,15,76,347.79,269.33,5067.34
2023-11-27,30,78,395.07,245.57,598.74
2023-11-21,87,70,329.13,204.19,42515.98
2023-06-17,100,92,460.98,271.9,15443.86
2023-10-17,85,26,389.93,227.61,22778.76
2023-03-14,68,50,442.81,232.96,15913.18
2023-06-02,7,91,433.38,250.2,6975.31
2023-01-18,64,27,472.88,493.23,43278.76
2023-10-13,18,18,358.86,456.43,11144.15
2023-10-21,44,22,241.62,415.14,15128.49
2023-12-14,77,21,54.51,61.13,3630.28
2023-11-12,36,60,44.2,157.23,12158.29
2023-07-17,68,23,468.14,253.68,8154.4
2023-11-11,22,25,323.67,14.68,15185.19
2023-12-17,61,92,350.97,133.94,1170.18
2023-10-10,33,56,419.58,83.13,6497.58
2023-02-12,6,100,413.58,398.82,3133.24
2023-10-29,44,74,468.78,98.04,12038.72
2023-06-08,33,82,488.21,246.52,15594.91
2023-11-11,68,41,471.15,11.67,4616.16
2023-09-11,72,25,397.42,291.83,8179.91
2023-01-09,78,10,354.69,252.94,1154.76
2023-02-12,77,82,221.79,19.42,38515.92
2023-07-29,74,55,289.15,337.21,15092.82
2023-11-14,7,50,102.81,380.11,21191.2
2023-06-17,90,49,256.99,144.14,13109.24
2023-05-22,71,33,32.14,195.59,22706.05
2023-05-24,61,10,86.35,388.25,14437.41
2023-06-09,2,18,377.09,373.97,25976.03
2023-12-30,73,57,326.22,22.01,754.12
2023-06-18,67,69,262.08,17.25,410.73
2023-12-09,20,95,331.65,416.66,27849.95
2023-04-01,70,81,397.71,23.59,3841.28
2023-06-08,79,84,30.4,188.77,3608.99
2023-12-21,14,17,483.12,451.89,4824.02
2023-04-01,85,90,31.72,489.77,4677.71
2023-04-24,73,14,461.0,435.14,36011.9
2023-07-15,60,73,299.84,309.46,11851.37
2023-05-01,86,40,209.99,250.29,15235.73
2023-10-26,54,42,400.2,178.24,24076.75
2023-12-22,76,95,142.51,360.84,6524.87
2023-10-28,57,95,424.25,69.83,12573.4
2023-08-03,31,99,91.34,182.35,25558.53
2023-07-15,92,66,423.54,234.55,952.51
2023-10-31,89,22,341.42,484.45,7681.49
2023-03-04,53,7,50.29,166.71,4148.97
2023-12-06,34,64,449.85,446.89,17938.23
2023-05-23,88,61,488.28,46.28,7268.57
2023-02-07,36,80,105.06,11.99,16420.87
2023-10-04,68,82,141.46,178.57,31451.39
2023-06-02,8,85,187.95,472.3,29204.32
2023-05-13,40,87,136.73,448.86,23941.29
2023-07-22,36,37,31.39,87.61,20872.23
2023-03-15,65,16,132.78,399.61,752.52
2023-11-23,64,32,217.81,403.92,38911.74
2023-01-25,23,4,267.18,79.01,6242.59
2023-10-04,97,98,211.97,411.11,1140.19
2023-08-16,13,42,128.99,48.31,28377.66
2023-02-28,98,24,293.96,354.04,36898.71
2023-11-20,64,44,403.4,491.18,27371.43
2023-10-20,19,67,404.24,235.69,8688.84
2023-01-02,18,22,261.51,413.86,6017.2
2023-09-19,24,47,137.67,253.4,18528.87
2023-11-02,76,40,470.49,460.66,22979.67
2023-04-02,76,67,35.03,172.23,5174.37
2023-05-14,83,77,159.0,370.06,10823.06
2023-12-23,39,28,124.11,169.99,3347.53
2023-10-19,48,81,105.69,30.75,25161.45
2023-02-12,22,4,350.53,99.91,12562.08
2023-11-30,85,1,402.29,80.65,6782.91
2023-10-04,73,93,67.91,311.28,20835.8
2023-03-11,88,1,93.58,326.69,1437.61
2023-04-12,37,45,387.3,69.63,45.23
2023-05-20,73,25,127.71,312.54,13304.34
2023-02-10,62,96,56.84,459.43,2936.72
2023-08-06,58,55,264.06,335.29,3546.26
2023-09-16,49,55,381.67,246.39,19943.66
2023-10-25,98,100,148.41,375.78,24941.94
2023-11-08,1,81,287.96,379.93,18650.52
2023-12-26,75,82,91.3,95.18,14252.86
2023-02-20,71,100,479.86,113.17,37841.77
2023-06-22,78,39,490.5,259.78,15413.69
2023-11-18,42,74,21.79,56.11,8388.59
2023-04-30,48,34,478.17,454.02,638.99
2023-08-06,34,90,415.71,263.19,5918.87
2023-07-13,26,49,227.14,330.27,4187.19
2023-03-23,89,99,17.3,494.75,12780.86
2023-10-04,71,57,313.08,161.4,15676.45
2023-02-15,60,32,32.76,310.75,7134.78
2023-06-07,92,28,169.99,305.64,2427.76
2023-11-05,95,85,335.9,437.26,1408.35
2023-06-04,85,37,473.8,373.15,12040.78
2023-06-15,45,8,317.91,73.22,13373.31
2023-04-26,97,8,123.54,172.97,6461.06
2023-06-14,46,63,346.56,462.23,4979.94
2023-06-12,87,54,441.01,279.05,486.93
2023-06-03,30,31,57.48,392.37,12424.49
2023-01-12,65,38,429.7,32.0,30061.88
2023-04-23,61,75,182.45,466.46,3395.18
2023-12-16,51,56,443.89,370.78,13961.24
2023-03-23,97,5,421.43,156.03,17696.58
2023-03-06,28,1,84.37,275.11,2900.08
2023-07-17,49,88,251.21,343.1,403.06
2023-11-15,33,58,173.94,125.94,16401.83
2023-01-26,2,97,405.83,433.68,31385.8
2023-02-24,85,57,341.27,224.96,8318.09
2023-12-27,36,88,128.66,150.97,5850.27
2023-04-11,34,16,270.07,264.86,7560.27
2023-06-14,4,52,33.14,455.35,843.28
2023-08-11,27,49,352.65,23.86,13436.55
2023-07-28,10,73,246.63,488.6,4354.07
2023-03-14,10,52,344.02,65.59,27487.14
2023-07-01,86,3,474.28,185.87,13206.7
2023-06-29,45,61,427.8,438.07,4693.5
2023-03-31,84,38,348.15,470.8,681.02
2023-03-05,65,5,321.51,30.49,16766.61
2023-09-05,69,52,125.45,84.84,14107.94
2023-06-01,20,17,84.82,401.58,37053.62
2023-06-23,37,24,399.08,40.92,9813.69
2023-12-31,94,4,434.66,433.32,1983.96
2023-10-10,16,78,376.66,175.24,5953.04
2023-07-31,42,3,140.55,138.67,4090.94
2023-12-12,25,96,25.35,86.46,5732.03
2023-04-22,40,51,289.9,130.51,28995.23
2023-11-25,89,18,175.41,123.76,900.52
2023-11-07,83,1,214.96,408.18,17498.48
2023-03-03,14,70,23.29,375.29,15295.36
2023-11-16,74,84,445.68,91.37,43988.4
2023-04-25,1,97,291.89,467.96,3349.27
2023-07-07,50,27,149.27,476.58,1953.0
2023-06-05,19,72,135.65,425.92,6529.57
2023-03-21,37,70,286.93,461.29,6428.28
2023-11-30,19,59,282.99,393.31,15343.94
2023-10-23,13,33,330.69,379.47,8053.31
2023-07-12,19,7,18.87,23.46,3379.61
2023-07-06,66,84,198.0,338.51,25689.44
2023-09-20,86,41,361.95,89.03,4494.89
2023-08-09,92,15,98.11,450.97,22222.51
2023-07-21,18,2,383.5,19.79,5533.4
2023-07-11,62,27,228.93,282.09,18230.37
2023-03-07,2,35,246.99,160.76,22648.82
2023-04-20,51,43,315.64,444.95,13230.19
2023-10-01,81,42,428.79,369.44,5410.77
2023-10-27,46,69,194.26,24.86,4041.13
2023-11-02,33,10,85.45,482.17,6499.23
2023-07-30,66,58,285.79,394.37,1832.09
2023-06-11,88,62,14.06,188.64,39728.76
2023-04-14,31,11,333.02,306.26,20817.64
2023-11-08,39,22,411.66,413.78,1347.52
2023-11-15,8,46,463.1,114.78,25109.31
2023-06-12,79,92,205.48,223.68,685.45
2023-04-18,44,17,319.66,115.19,24772.82
2023-10-23,44,13,208.21,348.5,14099.0
2023-07-24,80,3,109.7,474.47,1035.79
2023-10-28,44,21,384.48,305.3,8696.53
2023-10-11,80,66,25.59,142.53,1931.51
2023-03-08,35,47,173.15,211.02,11218.34
2023-04-01,78,48,305.74,318.52,26102.82
2023-12-27,34,95,312.1,460.16,28771.11
2023-07-09,93,34,116.84,420.74,36221.88
2023-07-05,91,4,493.83,450.14,21109.69
2023-03-24,86,3,45.97,204.28,14911.94
2023-07-11,37,21,457.37,394.52,14445.13
2023-02-07,55,61,205.63,228.86,12821.04
2023-09-17,55,32,29.55,98.98,4790.48
2023-09-28,14,61,494.83,49.41,5281.57
2023-11-13,65,60,347.36,25.1,7022.85
2023-08-16,14,16,304.1,418.58,3717.99
2023-01-26,89,32,429.97,119.68,1750.7
2023-05-13,14,14,170.63,186.19,8481.65
2023-01-23,23,57,236.52,442.27,1086.43
2023-06-09,80,6,260.03,489.04,43094.34
2023-08-18,34,63,222.7,268.29,3060.72
2023-06-13,52,17,380.93,200.07,16689.73
2023-08-06,95,1,321.78,260.61,2030.01
2023-07-11,41,84,277.35,143.64,25098.4
2023-10-15,91,94,10.26,280.65,2725.92
2023-09-18,9,51,438.92,411.29,24150.02
2023-08-21,10,78,428.09,228.8,26092.79
2023-11-03,29,28,167.2,445.4,1416.9
2023-07-30,99,49,32.22,141.36,14071.83
2023-09-04,24,54,52.3,444.64,34416.93
2023-06-06,99,2,260.32,366.47,12836.46
2023-08-24,3,32,418.3,137.31,5169.89
2023-05-23,9,2,163.49,234.14,15863.76
2023-11-21,35,83,338.46,439.61,26371.23
2023-02-21,66,71,407.6,55.13,29085.54
2023-03-30,49,38,148.91,231.87,1258.17
2023-01-09,3,25,304.28,294.66,16434.02
2023-06-04,22,79,258.65,120.54,1888.22
2023-05-21,85,87,256.08,328.02,17368.35
2023-09-28,2,6,483.38,74.84,20509.74
2023-06-30,96,17,15.18,129.57,649.69
2023-04-21,56,83,173.28,293.24,6410.85
2023-11-27,54,40,406.79,381.64,22737.08
2023-05-18,90,28,473.65,318.7,18459.12
2023-03-15,6,46,282.83,313.0,5728.55
2023-12-11,16,93,420.37,416.68,14889.35
2023-10-14,14,65,226.48,482.71,26623.5
2023-06-06,21,75,113.86,105.14,3654.59
2023-08-29,100,60,59.02,308.16,4171.9
2023-11-19,72,90,271.69,153.71,7384.79
2023-12-11,44,86,174.28,461.15,599.32
2023-02-20,78,89,162.26,354.9,35581.3
2023-04-03,58,57,412.81,177.95,31777.86
2023-02-15,35,39,219.26,136.07,6485.91
2023-04-05,5,13,407.24,466.88,5303.28
2023-06-03,92,49,425.11,322.33,14316.56
2023-03-26,31,56,36.9,120.61,9516.35
2023-07-09,77,23,182.6,413.82,3526.39
2023-04-18,46,14,352.61,79.14,17352.71
2023-04-24,29,48,61.26,157.34,22323.62
2023-04-08,6,39,490.19,95.07,12804.55
2023-04-06,35,69,401.4,158.38,30867.41
2023-11-18,71,85,48.88,88.92,1458.65
2023-01-19,98,80,282.75,171.05,14066.39
2023-05-30,63,42,310.17,167.6,11916.09
2023-07-18,38,99,143.58,192.94,4560.8
2023-05-21,57,37,412.18,240.56,26940.4
2023-03-11,42,25,280.09,181.09,17292.74
2023-09-17,27,70,231.36,263.3,5003.39
2023-05-18,53,6,451.82,468.53,30291.29
2023-04-25,90,83,466.73,487.19,8172.11
2023-09-03,35,7,344.71,119.89,7868.44
2023-11-15,81,4,210.29,195.34,4652.64
2023-02-21,40,73,220.06,62.55,443.31
2023-01-13,16,39,17.84,364.63,25213.62
2023-03-15,87,91,191.75,51.97,17151.71
2023-06-13,35,71,359.95,463.4,18109.87
2023-12-28,24,85,421.69,143.86,34165.22
2023-04-20,73,68,135.74,261.84,11703.28
2023-05-24,42,58,447.26,414.69,16221.01
2023-01-12,36,7,319.57,192.06,24189.95
2023-02-04,38,81,272.98,474.65,5705.77
2023-08-27,97,84,306.68,190.42,26535.14
2023-10-17,87,33,115.5,347.16,23893.29
2023-05-04,64,20,363.15,499.16,8852.94
2023-03-24,67,29,175.03,442.13,11090.64
2023-03-24,57,94,164.71,231.58,17808.01
2023-12-26,10,83,384.69,439.34,22608.53
2023-09-12,56,73,499.6,401.95,8795.06
2023-02-14,43,95,45.63,37.12,16893.89
2023-09-06,88,33,30.47,173.69,28434.82
2023-04-18,45,56,446.06,297.48,14721.4
2023-11-04,84,72,105.84,25.66,582.12
2023-09-03,74,79,62.01,92.44,4601.01
2023-01-11,46,17,369.13,142.01,10052.27
2023-01-08,91,19,196.19,88.01,1714.21
2023-06-04,86,66,260.76,219.38,13352.43
2023-09-24,30,43,237.83,119.93,1631.14
2023-12-17,14,42,289.45,297.46,17140.86
2023-02-09,11,30,459.28,376.96,5242.81
2023-05-27,71,93,276.6,78.69,3609.19
2023-09-07,33,22,141.37,82.94,8324.46
2023-04-17,34,76,137.18,257.67,19394.12
2023-04-05,87,25,94.57,267.38,397.23
2023-08-17,63,71,132.0,245.66,10644.53
2023-07-26,19,10,398.52,23.84,8430.25
2023-06-17,34,46,76.68,63.51,5646.4
2023-05-28,38,83,293.17,487.69,16761.01
2023-05-18,98,1,373.81,227.82,16734.06
2023-03-03,44,87,309.64,322.09,2006.25
2023-04-27,52,68,396.49,333.92,35630.92
